object_id,mjd_size,passband_min,passband_max,passband_mean,passband_median,passband_std,flux_min,flux_max,flux_mean,flux_median,flux_std,flux_skew,flux_err_min,flux_err_max,flux_err_mean,flux_err_median,flux_err_std,flux_err_skew,detected_mean,flux_ratio_sq_sum,flux_ratio_sq_skew,flux_by_flux_ratio_sq_sum,flux_by_flux_ratio_sq_skew,mjd_diff,flux_diff,flux_dif2,flux_w_mean,flux_dif3,hostgal_photoz,hostgal_photoz_err,mwebv
92334,352,0,5,2.4573863636363638,2.0,1.7207968698808895,-13.243295999999999,42.096313,-0.03273602840909096,-0.0630885,4.046148900729142,3.1630980355959264,0.686563,11.401208,2.7435133522727253,2.224101,1.9448140430412906,1.7926933398591685,0.005681818181818182,464.76141493019054,6.226368495829195,1319.1511993464924,17.373056227216537,873.7903000000006,55.339609,-1690.48023506211,2.8383406129887856,19.49716984168688,0.0,0.0,0.017
92354,350,0,5,2.4,2.0,1.7460557269798684,-32.069927,51.343769,2.631615937142855,0.44965950000000005,16.847636454393907,0.3786434466893901,0.6272770000000001,9.180955,2.3632919714285725,1.989658,1.5292531023934113,1.6440634106794512,0.5942857142857143,34419.71885891021,3.851561207569354,419565.229586122,3.914009147147608,848.8197999999975,83.413696,31.696758946733784,12.189676252323874,6.842978785765355,0.5807,0.0374,0.013000000000000001
92566,351,0,5,2.3789173789173788,2.0,1.7473277463470478,-58.524441,18.403925,2.371183207977208,5.981683,14.439256868859124,-2.4763465515949576,0.8805149999999999,56.39909,2.7107622621082634,1.9618389999999999,3.5347949697203487,10.977814361749033,0.39886039886039887,38120.924285891495,5.719204267075604,-1127962.1060975627,-6.717490124473242,853.7060000000056,76.92836600000001,32.44302917682413,-29.5890544950669,-2.5998926735839274,0.0,0.0,0.013999999999999999
92577,352,0,5,2.4573863636363638,2.0,1.7207968698808895,-8.088616,167.31286599999999,7.639441176136369,1.1022075,22.9589508144237,4.647839949030831,0.6748109999999999,11.324183,2.729392292613637,2.1995,1.92713084871019,1.798750005363879,0.14772727272727273,46099.16647131471,10.145627703507559,5817924.876280128,10.813915221131953,873.7903000000006,175.401482,22.95998855883709,126.20455686330776,1.3898189285667193,0.3854,0.6831,0.019
92904,352,0,5,2.4573863636363638,2.0,1.7207968698808895,-17.08062,137.590698,6.039625693181825,0.42351649999999996,19.427868447303126,4.102048384346622,0.675103,11.339654,2.7328801903409077,2.2051220000000002,1.9332558682993841,1.798991856111601,0.10511363636363637,12619.320226165066,7.64924008694828,827694.5517127074,10.006931717033067,873.7903000000006,154.671318,25.609421155786116,65.58947208555296,2.358172936630003,0.2814,0.0325,0.021
92929,352,0,5,2.4573863636363638,2.0,1.7207968698808895,-48.173671999999996,234.843552,-26.843512065340907,-30.2655165,17.739668109212378,9.97834773364481,0.8295389999999999,13.420029000000001,3.2515327073863647,2.4975505,2.4061291617035647,1.6525627134367995,0.7982954545454546,111857.74424216899,15.20023600249938,1387390.6389849358,18.621469082599713,873.7903000000006,283.017224,-10.543226359915053,12.403170190713595,22.81813598042043,0.0,0.0,0.018000000000000002
93333,255,0,5,2.6470588235294117,3.0,1.6460825532508145,-30.735989,24.730014999999998,1.4930495764705882,0.826966,4.864919115375367,-0.006162583870540934,0.724644,62.887634,2.964707654901959,2.087685,4.2063036560057085,11.578050743472645,0.03529411764705882,822.994008686271,3.866577532191913,5882.052606105416,5.0849468705022876,854.6557999999932,55.466004,37.149472377947276,7.147139036279037,7.760588358286207,0.3217,0.4659,0.026000000000000002
93362,350,0,5,2.4,2.0,1.7460557269798684,-3493.641357,3961.0664060000004,-511.30216212285774,-423.973175,1577.649855501344,0.4088955776534654,3.7011230000000004,20.160131,8.852151240000005,8.510777999999998,3.6829231387408865,0.6750096049326506,0.9742857142857143,7462962.40077581,-0.05033017421251515,-6307487672.8308525,0.22660029374853718,848.8197999999975,7454.707763,-14.579847916247914,-845.1721091580415,-8.820342841680333,0.0,0.0,0.009000000000000001
93509,350,0,5,2.4,2.0,1.7460557269798684,-9.228539999999999,21.24033,3.0753664257142845,1.2465519999999999,5.713360304868513,0.955817245230692,0.476162,9.146355,2.2378490400000004,1.802506,1.5430476555222157,1.6857584471278237,0.13142857142857142,8895.964318527758,4.599125720777689,120346.85308189306,5.185813958316667,848.8197999999975,30.46887,9.90739501648923,13.528252674220473,2.2522398667243757,0.0644,0.0151,0.013999999999999999
93663,350,0,5,2.4,2.0,1.7460557269798684,-13.628638,195.40159599999998,8.868430745714273,0.3832775,31.04023282903238,3.830541753990602,0.536977,9.099559,2.2303860257142847,1.7916545,1.529856798014981,1.7107566271759254,0.09714285714285714,193564.9788924313,6.31444848406355,25434828.806243252,8.003357008272385,848.8197999999975,209.03023399999998,23.570148991806157,131.40201782254215,1.5907688288492983,0.4099,0.0367,0.009000000000000001
94004,350,0,5,2.4,2.0,1.7460557269798684,-11.99494,62.02879300000001,6.371163714285707,0.6742379999999999,14.235465352751637,2.2086865756480614,0.468184,9.088973,2.2087211314285713,1.761469,1.535650037201485,1.6960061114521006,0.19142857142857142,32868.25959350238,6.224849829789802,1432037.864836973,6.265487637865527,848.8197999999975,74.02373300000001,11.618557663809627,43.56902015949965,1.6989992597724304,0.2257,0.0162,0.006999999999999999
94107,330,0,5,2.3363636363636364,2.0,1.758750278504232,-2609.799316,68.706261,-33.26912775454543,11.138519,270.2204629668303,-6.660744100502574,4.208355,14.745593,6.245292963636363,6.325632000000001,1.3763279898337013,1.585262356052228,0.3303030303030303,261245.77276237737,5.99741917579786,-363001454.86076504,-8.333804832916078,853.8454999999958,2678.505577,-80.51024351349416,-1389.5017363245227,-1.9276734292431472,0.0,0.0,0.023
94229,350,0,5,2.4,2.0,1.7460557269798684,-7.449832000000001,187.49923700000002,12.208818114285705,0.6985365000000001,33.443257425049225,3.3080199181064076,0.465634,9.075946,2.217901471428572,1.7918850000000002,1.5340638731064153,1.6899367567565413,0.18857142857142858,127852.04398444839,6.552740115426525,16630141.559348606,8.17105309557892,848.8197999999975,194.949069,15.967890353930937,130.07333352739715,1.4987627649208988,0.4477,0.0268,0.006999999999999999
94613,351,0,5,2.3789173789173788,2.0,1.7473277463470478,-20.993074,145.882675,4.848792894586895,0.5241520000000001,16.39652709187723,4.96042863616597,0.5762689999999999,56.163155,2.567932626780627,1.8231,3.5553975053786657,10.737228637279072,0.10826210826210826,18644.043581743754,7.7043207505970095,1482586.3481679063,10.204358370021914,853.7060000000056,166.875749,34.415936631629926,79.52064377384607,2.0985211019491845,0.0616,0.0188,0.011000000000000001
94704,352,0,5,2.4573863636363638,2.0,1.7207968698808895,-13.986542000000002,102.74713100000001,4.828236406250001,1.0893865,14.059228190356256,4.661539030905479,0.678284,11.340798,2.7333697812499995,2.203003,1.9305214530313222,1.7969131033869958,0.11647727272727272,12788.839548760947,7.943126264671887,740089.5916405454,9.53459535494813,873.7903000000006,116.73367300000001,24.177290252169907,57.8699567555564,2.0171722867028374,0.2658,0.008,0.021
95127,352,0,5,2.4573863636363638,2.0,1.7207968698808895,-15.521132000000001,23.450461999999998,1.5135426079545446,0.6752135,4.62922942702268,1.0649440631592149,0.671388,11.313396000000001,2.718579278409091,2.196094,1.9273008415804382,1.7998779984744468,0.011363636363636364,842.9879991959452,5.6770114806757235,6086.28596324828,6.10942120447166,873.7903000000006,38.971593999999996,25.74859392473106,7.219896331921062,5.397805204999457,1.6691,0.2276,0.018000000000000002
95147,255,0,5,2.6470588235294117,3.0,1.6460825532508145,-14.807326999999999,55.098544999999994,0.7643753843137254,0.071771,6.835454556581712,4.81229962806843,0.771953,64.266441,3.1420812392156843,2.211264,4.331079664178295,11.268464604016948,0.01568627450980392,5307.8633132412315,11.189831695293861,258836.27142648536,11.207965193249466,854.6557999999932,69.90587199999999,91.45489694538392,48.76468291502174,1.433534841635683,0.0,0.0,0.033
95369,350,0,5,2.4,2.0,1.7460557269798684,-13.238384,277.659424,5.6217596799999985,0.351621,29.957813874910883,6.243293238678159,0.512696,9.06535,2.208879562857143,1.7777405000000002,1.5315880023295934,1.6974435721708294,0.06,102874.37049159035,8.977835701299862,18283980.82365367,10.58238170763102,848.8197999999975,290.897808,51.744973915356,177.73115632477504,1.6367293952019935,0.5834,0.7684,0.006
95455,352,0,5,2.4573863636363638,2.0,1.7207968698808895,-16.325253,21.359882,0.8445484943181818,0.4877915,3.9068136250244576,0.7004795798639336,0.674,11.332335,2.726758536931817,2.200701,1.9293718697964057,1.7981157058254424,0.005681818181818182,672.2705497416515,6.673352571998881,3587.7520668909556,12.463263578115361,873.7903000000006,37.685135,44.62163541055608,5.336768163159462,7.0614150451852735,0.559,0.1899,0.02
95483,255,0,5,2.6470588235294117,3.0,1.6460825532508145,-59.1814,136.56938200000002,39.47980606274511,37.540749,50.62775022259547,-0.057811703813023134,0.9846309999999999,62.553375,3.2238412862745087,2.4823209999999998,4.151026605194646,11.683406687207063,0.8117647058823529,212632.35569614673,2.6279154188176324,17259033.831305977,2.946563341657486,854.6557999999932,195.75078200000002,4.958250850799368,81.16842695365361,2.411661644148553,0.8164,0.0436,0.016
95508,255,0,5,2.6470588235294117,3.0,1.6460825532508145,-24.569471,60.246338,7.398874749019607,-2.025511,23.407081446700992,0.734530956644175,0.743962,62.324467000000006,2.9701687607843117,2.076418,4.16599708738752,11.581272523627835,0.5058823529411764,35031.39152830122,2.9781729577955502,1030720.1349101054,3.2548139423964892,854.6557999999932,84.815809,11.463338936942888,29.422757416798746,2.882660105526851,0.548,0.0306,0.017
95566,330,0,5,2.3363636363636364,2.0,1.758750278504232,-10.274377000000001,147.033096,7.020149478787886,0.9130180000000001,21.037140913934227,4.259721805685797,0.689387,11.218176,2.449895233333334,1.94516,1.7136331486659357,1.82827403880296,0.14545454545454545,38978.3905625274,7.34803099081329,3656895.0990426596,8.897587182716476,853.8454999999958,157.30747300000002,22.407994797734858,93.818524732991,1.676720812309718,0.458,0.0992,0.016
95580,330,0,5,2.3363636363636364,2.0,1.758750278504232,-18.414043,31.674805,1.2668246575757578,0.510755,5.486006880400107,1.4998002596492965,0.691657,11.258255,2.461196151515151,1.978178,1.718410366343595,1.8267089078036685,0.03939393939393939,1729.1994168722192,5.685142280142772,18792.506427860866,7.230008401175259,853.8454999999958,50.088848,39.53889569520368,10.867749690693746,4.608943840774324,0.4311,0.0132,0.019
95690,352,0,5,2.4573863636363638,2.0,1.7207968698808895,-13.501130999999999,57.720974,1.5576305028409108,0.1932525,6.73750875845716,3.855098473503593,0.6718649999999999,11.325582,2.7229774034090894,2.1983385,1.9288114321801433,1.7988617118189023,0.03125,1392.3500769763064,8.468753199758263,30433.42110260553,9.31768009005139,873.7903000000006,71.222105,45.7246470649492,21.857592861054165,3.2584605932020754,0.3507,0.0052,0.019
95741,330,0,5,2.3363636363636364,2.0,1.758750278504232,-10.302175,61.532501,4.869032675757576,0.6688479999999999,12.784791498385687,2.6389882804417573,0.700887,11.295174000000001,2.4786246060606056,1.9976150000000001,1.7216307935231945,1.8248901987244397,0.14242424242424243,19134.20818047693,7.936817952333166,763507.1562064025,8.260786755980215,853.8454999999958,71.834676,14.753377268889082,39.90273070120698,1.800244613279741,0.5368,0.0209,0.022000000000000002
95864,350,0,5,2.4,2.0,1.7460557269798684,-53.408867,130.148605,10.554340825714304,1.4391734999999999,35.9111587289141,1.0568976735653817,0.8086760000000001,9.163269,2.388141222857144,1.920028,1.5025494032041848,1.780167313013659,0.6257142857142857,209395.54357663135,3.9884196052835112,15198956.692977782,4.847095148263044,848.8197999999975,183.55747200000002,17.39165666820098,72.58491003852478,2.528865461189881,0.0,0.0,0.006999999999999999
96284,255,0,5,2.6470588235294117,3.0,1.6460825532508145,-13.870567000000001,292.966156,9.268137047058824,0.175117,38.68819613600958,4.66171675739297,0.7128,62.446629,2.948554270588236,2.062176,4.173722514111071,11.600624618124401,0.06274509803921569,110902.60146600979,6.858349073573936,21684978.58704356,8.35424222223854,854.6557999999932,306.836723,33.10662341763412,195.5317395659986,1.5692425366902245,2.4014,0.4125,0.019
97053,255,0,5,2.6470588235294117,3.0,1.6460825532508145,-31.727819,213.38609300000002,2.6184523137254923,0.574796,17.925325285132068,9.03686515875163,0.913492,64.610077,3.3788105725490194,2.5377810000000003,4.398204440337608,10.834561425357164,0.027450980392156862,22168.226047531192,14.84651625592237,4009945.0399718685,15.615388272311376,854.6557999999932,245.11391200000003,93.61022567230023,180.88705119544034,1.3550661055067201,0.0,0.0,0.02
97406,352,0,5,2.4573863636363638,2.0,1.7207968698808895,-6.805006,121.80761000000001,6.740944835227271,1.600279,15.672758885408014,3.8022104131749717,0.670714,11.319556,2.7279143039772737,2.199341,1.924032113971859,1.8039382734209441,0.16193181818181818,38620.750717024726,8.308829027399867,2725183.8727445137,10.111016949625832,873.7903000000006,128.612616,19.079315903593777,70.56268514074232,1.822671795205539,0.0897,0.8592,0.019
97687,352,0,5,2.4573863636363638,2.0,1.7207968698808895,-19.172451000000002,87.71356999999999,7.432177105113643,1.0745535,18.13213417263594,2.770173377656047,0.670285,11.340088,2.7236977073863646,2.1964435,1.9270830854431953,1.8026779114987166,0.14772727272727273,34144.700860306475,8.897893385402774,2131958.0788931134,9.998858803787767,873.7903000000006,106.886021,14.381522330308574,62.43891512230333,1.7118494258049666,0.4626,0.0271,0.019
97850,352,0,5,2.4573863636363638,2.0,1.7207968698808895,-10.872627,176.44163500000002,12.579227721590916,1.0606065,30.238909883404286,3.0867504146513003,0.673492,11.356137,2.7400236250000014,2.2024035,1.9273175718984614,1.7964377384354628,0.21875,82461.99879131204,6.497064819708857,9233545.96745864,8.668157408138827,873.7903000000006,187.314262,14.890760080485295,111.97334654506894,1.6728468673980963,0.3005,0.0119,0.02
97920,255,0,5,2.6470588235294117,3.0,1.6460825532508145,-60.488914,26.617328999999998,0.5482115686274519,0.23195700000000002,6.117903013758106,-3.2664336145700883,0.709568,62.206534999999995,2.9127930588235293,2.050057,4.164589804016682,11.559311907932058,0.023529411764705882,680.8823536802905,8.05020197154945,6754.358356559771,8.946501109675308,854.6557999999932,87.106243,158.89165421679525,9.920007942710308,8.780864239530151,0.3524,0.0238,0.016
97957,351,0,5,2.3789173789173788,2.0,1.7473277463470478,-14.625472,140.581848,8.084352085470087,1.238628,19.63926600326752,3.790804504815238,0.5730350000000001,56.144974,2.570943635327635,1.8298599999999998,3.553112634707316,10.742022915208004,0.21937321937321938,50908.33182044058,10.770749437312958,4171986.071062581,12.88355314948583,853.7060000000056,155.20732,19.19848595893694,81.95094833941222,1.8939051120822357,0.2906,0.0093,0.01
98533,352,0,5,2.4573863636363638,2.0,1.7207968698808895,-15.864629999999998,116.033607,0.9215018693181815,0.087749,9.199733697108625,9.007199686792537,0.731699,11.671018,2.8342516448863626,2.3136345,1.9976525521267297,1.7686625401171014,0.017045454545454544,4533.6417657256925,12.859987016774141,382875.75084323814,14.57612469293493,873.7903000000006,131.898237,143.13398745201832,84.45214038254561,1.5618104692496395,0.0,0.0,0.018000000000000002
98570,351,0,5,2.3789173789173788,2.0,1.7473277463470478,-23.038176,137.34758,4.8959582820512795,0.289531,20.3888052856065,4.307328876372866,0.574958,56.132442000000005,2.572173287749288,1.8225080000000002,3.551058116181921,10.751777674552152,0.07407407407407407,79450.9512255995,7.2157551466316585,8109684.230269264,8.271746865373787,853.7060000000056,160.385756,32.75880772676897,102.07158133628842,1.5713066644043434,0.5296,0.0328,0.011000000000000001
98749,330,0,5,2.3363636363636364,2.0,1.758750278504232,-14.522116,89.051102,4.64687563030303,0.5686395,13.810461248790807,3.7692337059895844,0.692044,11.261194999999999,2.465038466666667,1.9731305,1.718646515678268,1.8262609885562398,0.1303030303030303,16212.851969971858,6.956544135554815,868961.9345458428,7.180892692439479,853.8454999999958,103.573218,22.288786324424574,53.59710531837732,1.9324405186577664,0.0973,0.6573,0.019
99013,352,0,5,2.4573863636363638,2.0,1.7207968698808895,-12.067953999999999,107.13999199999999,7.962202093749993,0.8273550000000001,21.025548566474786,3.0132972791359665,0.666585,11.293699,2.71779134659091,2.1978355,1.9226472029358797,1.8011360234992355,0.14488636363636365,47111.42148442986,7.134140775069281,3704251.6139882477,7.834898698965285,873.7903000000006,119.20794599999999,14.971730759455781,78.62746436577993,1.5161107758153958,0.5303,0.022,0.017
99050,350,0,5,2.4,2.0,1.7460557269798684,-8.893102,66.834274,4.564667297142858,0.561504,11.609293313800594,2.7174640499606886,0.476257,9.145945,2.236383517142857,1.7933629999999998,1.5453300526286862,1.6830200720492223,0.14,8913.703381914906,4.787397141496432,293888.6216140299,5.543205610183971,848.8197999999975,75.72737599999999,16.589900439709965,32.9704286784215,2.2968271580151485,0.3036,0.1492,0.013999999999999999
99261,350,0,5,2.4,2.0,1.7460557269798684,-11.492563,18.08016,0.8241517114285711,0.404154,3.2517312132566034,1.1641566164135608,0.464713,9.072613,2.2017881342857146,1.758724,1.534879881262381,1.6964046829223143,0.03428571428571429,1058.9886579626186,9.721785893221762,7215.266921671251,14.14366299874198,848.8197999999975,29.572723,35.8826203839814,6.813356184147105,4.340404669993325,0.0857,0.0282,0.006999999999999999
99280,351,0,5,2.3789173789173788,2.0,1.7473277463470478,-5.88974,118.17319499999999,10.442267219373214,1.329302,23.119131289771417,2.7292210196543785,0.572535,56.182235999999996,2.5726962051282047,1.835105,3.554196177449489,10.750367418058957,0.21082621082621084,72299.6517188348,6.94516135632035,5890390.863720983,8.169538334191548,853.7060000000056,124.062935,11.880842770411954,81.47191201733655,1.5227694051613816,0.215,0.0079,0.01
99293,352,0,5,2.4573863636363638,2.0,1.7207968698808895,-18.939903,311.93649300000004,18.831418823863633,0.3745855,59.90245111432765,3.22233178915242,0.717382,11.316133,2.7608140198863653,2.220653,1.9070673330873378,1.827189479702609,0.12215909090909091,327776.7064167738,4.977336072210857,77124545.60976481,5.897117999071407,873.7903000000006,330.87639600000006,17.570444324710436,235.2959929730321,1.40621347528822,0.3644,0.0251,0.019
99294,352,0,5,2.4573863636363638,2.0,1.7207968698808895,-18.778444,103.904617,8.18425533238636,0.9944324999999999,21.65867300268028,2.8273132189124843,0.665345,11.325544,2.7092715397727276,2.1886035,1.9219956292624965,1.8057326867136523,0.14488636363636365,47171.898768278275,7.663541642423755,3821618.818636128,8.483872924425496,873.7903000000006,122.68306100000001,14.990131174735497,81.01473373817328,1.5143302377132057,0.5204,0.0185,0.016
99452,352,0,5,2.4573863636363638,2.0,1.7207968698808895,-13.944094,28.866359999999997,1.2825731193181815,0.11623349999999999,6.211833006977143,1.0210928812097635,0.772688,11.411624,2.806733894886365,2.2860195,1.922521673070945,1.7934392831347685,0.06534090909090909,3134.4378485187563,5.880896345762338,31115.34960195471,6.713865498780874,873.7903000000006,42.81045399999999,33.37856793908024,9.926931432588116,4.312556633509313,0.8479,0.0465,0.024
99642,352,0,5,2.4573863636363638,2.0,1.7207968698808895,-13.669929999999999,527.067993,34.547441278409096,0.7636609999999999,85.60407856146392,3.0980699088658,0.670658,11.316197,2.7981822613636376,2.299754,1.912026847068658,1.7621307955868888,0.21875,463226.9303025317,4.086700628751972,127743939.14228071,6.048158432531042,873.7903000000006,540.737923,15.652039716699417,275.7696731035297,1.960831722047245,0.2369,1.1397,0.019
99862,350,0,5,2.4,2.0,1.7460557269798684,-12.223388,221.10025,15.722490534285727,0.8955075000000001,41.89965619903319,3.242444495246724,0.466922,9.075753,2.2303344542857135,1.8064185000000001,1.5285445714379262,1.6946759916222474,0.21142857142857144,242941.66269721865,5.217765685245378,39287912.80258949,5.904531855742879,848.8197999999975,233.323638,14.840119476694593,161.71747721820168,1.4427855418816715,0.5733,0.0141,0.006999999999999999
99932,350,0,5,2.4,2.0,1.7460557269798684,-22.837055,396.28476,4.918001974285715,0.4624515,31.077041727016223,9.123825319915548,0.728299,10.065101,2.7906143142857145,2.1741465,1.9451644464318905,1.5165644975698995,0.04,74277.27747043848,12.419146021543524,20785479.064394504,14.645516542945321,848.8197999999975,419.121815,85.22196965178584,279.8363075796214,1.4977392269970111,0.0,0.0,0.009000000000000001
100057,352,0,5,2.4573863636363638,2.0,1.7207968698808895,-15.088003,24.678632999999998,1.2195502698863638,0.5093265,4.641210515582989,1.8270465177074278,0.676419,11.341113,2.7255296789772716,2.2000520000000003,1.9293606624376256,1.7984427277967276,0.008522727272727272,723.5562131825336,7.508395795901549,5920.955047973553,10.772079603269583,873.7903000000006,39.766636,32.60762346738311,8.183130681623842,4.859587063579534,0.8006,0.0197,0.02
100097,352,0,5,2.4573863636363638,2.0,1.7207968698808895,-16.390064000000002,274.24295,31.652984701704543,1.2224225,66.57662360806803,2.1986441290691605,0.663683,11.283859,2.752803801136366,2.2358450000000003,1.9057822781800837,1.8023698828243742,0.26988636363636365,420501.56693671463,3.6446767115198697,83568599.82820685,4.5504232987791795,873.7903000000006,290.633014,9.181851782348637,198.73552537982314,1.4624109778286618,0.1745,0.0186,0.016
100133,352,0,5,2.4573863636363638,2.0,1.7207968698808895,-11.537091,19.211907999999998,1.0757895568181821,0.5384120000000001,3.8616426391786662,1.0084466111896906,0.670851,11.31386,2.7189141392045464,2.1960325000000003,1.9270984851700859,1.7994805079782437,0.014204545454545454,853.9403726349688,4.810179760482284,5437.081848967955,7.191338584343132,873.7903000000006,30.748998999999998,28.582726802949296,6.367050936110416,4.829394221680961,0.2215,0.019,0.019
100331,350,0,5,2.4,2.0,1.7460557269798684,-12.977802,162.245972,14.116443868571434,0.7011235,35.25582350763765,2.7206494345052272,0.477411,9.144442,2.2448805514285715,1.8094389999999998,1.551829067246238,1.6793481809033695,0.18857142857142858,62776.21767411565,4.187125851856311,5572452.302855273,4.970322854492898,848.8197999999975,175.223774,12.41274187971056,88.76693291371944,1.9739757615633258,0.1999,0.0173,0.013999999999999999
101050,330,0,5,2.3363636363636364,2.0,1.758750278504232,-13.791642999999999,50.745723999999996,3.350848033333336,0.972251,8.002418846819335,2.9697937252724063,0.690802,11.246894000000001,2.4587567242424244,1.9646309999999998,1.7163245498983926,1.8276735876570995,0.11515151515151516,9297.998424024636,8.60008762721739,282281.26989853155,9.993204276127985,853.8454999999958,64.53736699999999,19.260010110276443,30.359358759317384,2.125781625087627,0.2529,0.0906,0.018000000000000002
101298,330,0,5,2.3363636363636364,2.0,1.758750278504232,-8.794035000000001,504.391907,25.478282418181813,0.8585005,74.90107123859738,3.591557893668713,0.691739,11.275754,2.5041093272727286,2.025715,1.7209728520888232,1.7907578510300053,0.13333333333333333,291735.61062225665,4.346069233671952,74432905.91949384,6.621779840186954,853.8454999999958,513.185942,20.142093316062002,255.1382251920922,2.011403589617452,0.1983,0.0069,0.019
101374,350,0,5,2.4,2.0,1.7460557269798684,-96.91957099999999,112.17536899999999,1.2394750628571423,3.4912375,27.09989529966293,-0.536304322977973,3.3690660000000006,10.513524,5.329341342857141,5.142727000000001,1.1153593881428805,1.444401190196314,0.17142857142857143,9764.948526046674,3.684153068567336,-142651.42342965287,0.9755093858140795,848.8197999999975,209.09493999999998,168.6963669265039,-14.608517704844996,-14.313220836269547,0.0,0.0,0.013999999999999999
101489,351,0,5,2.3789173789173788,2.0,1.7473277463470478,-12.317872999999999,1221.98999,90.75269243874638,0.984497,188.47922351006955,2.738494586340664,0.61328,56.717754000000006,2.8045595185185177,2.011476,3.6301328419578933,10.289473931082986,0.2678062678062678,1272622.6844439781,2.137507008632184,519503598.0510112,3.266915641225027,853.7060000000056,1234.307863,13.60078505475854,408.21494414739874,3.023671427752323,0.0695,0.0025,0.013000000000000001
101508,351,0,5,2.3789173789173788,2.0,1.7473277463470478,-21.151502999999998,124.189438,5.441246396011396,1.012569,12.408471257736416,3.7141259005552,0.5970810000000001,56.134193,2.5597163333333346,1.813246,3.5510262162024673,10.755063474553893,0.18803418803418803,17029.067035951375,5.629777542332935,470898.6716484659,7.998054982924424,853.7060000000056,145.340941,26.71096480882385,27.652640667531312,5.25595160141989,0.0249,0.013,0.009000000000000001
101890,352,0,5,2.4573863636363638,2.0,1.7207968698808895,-18.505229999999997,20.235323,-0.07704953409090919,0.120056,3.811072451197692,0.21698878399522942,0.69143,11.642195,2.801345528409092,2.2810685,1.999329683785152,1.768375503430037,0.005681818181818182,453.3620572902175,12.23845906606148,1221.818593681549,14.020141953683767,873.7903000000006,38.740553,-502.80061335985243,2.695017313500957,14.37488093524496,0.0,0.0,0.019
102036,350,0,5,2.4,2.0,1.7460557269798684,-10.265044999999999,36.123154,1.2448749828571433,0.13717,5.382677160721521,3.0083103014985393,0.469055,9.096582000000001,2.2139098714285703,1.7750005,1.5385040068101299,1.6915804839820376,0.06571428571428571,2303.952388934742,8.164616237614373,36297.9100848088,13.879420394233462,848.8197999999975,46.388199,37.263339402590695,15.754626813964476,2.9444175065373654,0.2269,0.0197,0.009000000000000001
102330,255,0,5,2.6470588235294117,3.0,1.6460825532508145,-170.57693500000002,91.474014,39.77752596862743,37.745193,46.6315123511931,-1.9447452193171313,1.584902,63.2374,3.4728447372549063,2.597579,4.104096341463854,12.341720161715553,0.7137254901960784,182253.21253217812,3.6905390395095967,6268489.355877981,-6.426751417062994,854.6557999999932,262.050949,6.5879147236728555,34.394397052239796,7.619001100731173,0.0,0.0,0.027999999999999997
102343,350,0,5,2.4,2.0,1.7460557269798684,-8.976572,652.254822,28.67731016571426,0.46407600000000004,93.24736440598483,4.120180321157072,0.476192,9.142437,2.283223585714287,1.8144755,1.5625529675283538,1.6442718471379008,0.1457142857142857,377830.3741492326,5.12840205812268,120268251.19610949,7.523115792110664,848.8197999999975,661.231394,23.057650462299936,318.3128181976361,2.077300555296678,0.1422,0.0164,0.013000000000000001
102363,352,0,5,2.4573863636363638,2.0,1.7207968698808895,-12.075789,28.334965000000004,0.9525570426136362,0.41862600000000005,4.570685978401903,2.215792941402705,0.6752729999999999,11.333863000000001,2.727479036931817,2.201585,1.9297452918406353,1.7977373244546364,0.022727272727272728,809.922989719762,8.978757983548366,8083.14001813834,9.82014103214468,873.7903000000006,40.410754000000004,42.42344782746086,9.980134063036232,4.049119354986494,0.7835,0.0167,0.02
102745,352,0,5,2.4573863636363638,2.0,1.7207968698808895,-13.511281,15.763557999999998,0.9663515625000003,0.7049955,3.6327579388103834,0.30525209155118205,0.671322,11.307848,2.716346406249998,2.19465,1.9263639616460166,1.8002511512998483,0.008522727272727272,821.5750566788629,10.56401173222015,4267.524010397556,12.57758088703871,873.7903000000006,29.274839,30.294191199178602,5.1943203188867555,5.635932557635216,0.2333,1.0359,0.018000000000000002
102823,352,0,5,2.4573863636363638,2.0,1.7207968698808895,-14.598374,20.462408,0.3405488437500001,0.125405,3.763885630364852,0.46142454595999227,0.8047979999999999,12.129547,2.975281866477272,2.3961305,2.091905134329297,1.7310516297641778,0.005681818181818182,490.60193701572047,5.661822755981985,1448.965702783521,7.787017029447972,873.7903000000006,35.060782,102.9537543393876,2.953444724652792,11.871148868080393,0.0,0.0,0.017
102864,351,0,5,2.3789173789173788,2.0,1.7473277463470478,-56.277462,84.126747,7.405397145299144,0.9256719999999999,17.693151513055376,2.2556914852618686,0.5652590000000001,55.87094499999999,2.5491369230769214,1.8066419999999999,3.538061840827412,10.727220108555477,0.18518518518518517,34432.29604522013,9.115832845476078,1820589.762315489,12.142208137393416,853.7060000000056,140.40420899999998,18.959713604168666,52.87448039841717,2.655424846580678,0.2254,0.0097,0.006
103023,351,0,5,2.3789173789173788,2.0,1.7473277463470478,-35.026524,312.591705,23.289724290598272,1.221174,53.178197629397246,2.818189382346088,0.5725100000000001,56.111874,2.6060112763532755,1.9070220000000002,3.5436639120981632,10.782530476934818,0.26495726495726496,343941.1282093036,4.887553365775205,63701838.074605934,6.682630291687774,853.7060000000056,347.618229,14.925819844948894,185.21145873499754,1.8768721512926245,0.2994,0.0125,0.01
